username,time,tweet_text
thiagowalker,2022-04-26 03:37:06+00:00,"b""RT @terrycrews: This is clickbait.\n\nI was never referring to the Academy's decision with this statement. I was citing the violence I inflic\xe2\x80\xa6"""
saintgoodkarma,2022-04-26 03:37:03+00:00,"b'RT @AgentsFandom: #TheWomanKing star, Viola Davis has been awarded Trailblazer of the Year by @CinemaCon \n\n#TheWomanKing is a historical ep\xe2\x80\xa6'"
Marilyn96938265,2022-04-26 03:37:00+00:00,b'Then jokes should not be allowed at the Oscars. Maybe we should get rid of stand up comedy. And while you\xe2\x80\x99re censor\xe2\x80\xa6 https://t.co/Q6fJ732qoy'
34_tiffany,2022-04-26 03:36:34+00:00,b'RT @TheSource: Will Smith Reportedly \xe2\x80\x9cFlooded with Work Offers\xe2\x80\x9d After Oscars Ban https://t.co/0u8Cqs0S0E'
nahjjmukthar_,2022-04-26 03:35:45+00:00,"b'RT @TMZ: Will Smith\xe2\x80\x99s Netflix Sequel \xe2\x80\x98Bright 2\xe2\x80\x99 Reportedly Canceled, Unrelated to Oscars Slap (via @[BET]) https://t.co/86JnTtnDTG'"
glenmatchu,2022-04-26 03:35:43+00:00,b'Recording Academy and The Oscars after Gaga tweeting the alleged lyrics of \xe2\x80\x9cHold My Hand\xe2\x80\x9d from #TopGun : https://t.co/l2ZD51aAyQ'
POCculture,2022-04-26 03:35:41+00:00,b'RT @ErikDavis: Notes on Sony\xe2\x80\x99s #CinemaCon presentation: \n- #AcrossTheSpiderVerse footage was the big winner. Everyone walking out is RAVING\xe2\x80\xa6'
seal_2020,2022-04-26 03:35:41+00:00,b'RT @gumby4christ: So cool that Elon went to an Oscars party and had fun with 2 different Mossad agents'
markwal65406406,2022-04-26 03:35:39+00:00,"b'@dylanbehavior @davidmackau For good or ill, it was a momentous occasion. It created ALOT of buzz, and will help dr\xe2\x80\xa6 https://t.co/J31G0ysBxz'"
RichardCheese,2022-04-26 03:35:22+00:00,b'the oscars this year just hit different'
JONATHA28124701,2022-04-26 03:35:11+00:00,"b""RT @ThrowbacksGaga: 1 year ago today: Lady Gaga sends a message to the audience of Elton John's EJAF Oscars Party.\n\n(Apr 25, 2021) https://\xe2\x80\xa6"""
jkgche,2022-04-26 03:35:09+00:00,b'RT @samsayagni: If there were meme video oscars this would win. Have to watch few times to appreciate \xf0\x9f\x98\x82'
DarkGravityFlam,2022-04-26 03:34:57+00:00,b'RT @SonicMovie: See you at the Oscars.'
julia_fiedler5,2022-04-26 03:34:41+00:00,"b'i have to say that the day after the Oscars slap had so many tweets that made me cry they were so funny, it\xe2\x80\x99s hard\xe2\x80\xa6 https://t.co/JxNzW41MKX'"
GregoryDusch,2022-04-26 03:34:38+00:00,"b'RT @AMCTheatres: Covering SIX universes, #Oscars winners Phil Lord and Chris Miller present an unfinished version of the first 15 minutes o\xe2\x80\xa6'"
Willy_699669,2022-04-26 03:34:13+00:00,b'RT @tmalpas13: @WalkingDead_AMC Will Smith slapping Chris Rock\xe2\x80\x99s face like... #Oscars https://t.co/hUu08izIcy'
tay_torrez,2022-04-26 03:34:07+00:00,b'RT @CassanovaHefner: This Slap better than the Oscars. HANDS DOWN! \xf0\x9f\x98\xae\xe2\x80\x8d\xf0\x9f\x92\xa8 https://t.co/VorceYAWmg'
jay_kitti,2022-04-26 03:33:52+00:00,b'RT @ErikDavis: Notes on Sony\xe2\x80\x99s #CinemaCon presentation: \n- #AcrossTheSpiderVerse footage was the big winner. Everyone walking out is RAVING\xe2\x80\xa6'
JuananBrundle,2022-04-26 03:33:42+00:00,b'RT @ErikDavis: Notes on Sony\xe2\x80\x99s #CinemaCon presentation: \n- #AcrossTheSpiderVerse footage was the big winner. Everyone walking out is RAVING\xe2\x80\xa6'
Lyndaivahlal,2022-04-26 03:33:33+00:00,"b'RT @inlauvperry: Cancel culture really is the weirdest thing, Will Smith is cancelled for hitting Chris Rock at the Oscars but Amber Heard\xe2\x80\xa6'"
Upcoming_Action,2022-04-26 03:33:24+00:00,"b'Coming soon:\nAngelina Jolie looks towards the Oscars as Bruce Compression, a disgraced politician with no sense of\xe2\x80\xa6 https://t.co/QOXyDDR5QO'"
edgerton_harvey,2022-04-26 03:33:12+00:00,b'RT @ErikDavis: Notes on Sony\xe2\x80\x99s #CinemaCon presentation: \n- #AcrossTheSpiderVerse footage was the big winner. Everyone walking out is RAVING\xe2\x80\xa6'
dirtydossses,2022-04-26 03:32:52+00:00,b'RT @TODAYshow: Chris Rock\xe2\x80\x99s mother opens up about Oscars incident: \xe2\x80\x98He really slapped me\xe2\x80\x99\nhttps://t.co/llL7m0yk9B'
stevenredlake,2022-04-26 03:32:49+00:00,"b'RT @AMCTheatres: Covering SIX universes, #Oscars winners Phil Lord and Chris Miller present an unfinished version of the first 15 minutes o\xe2\x80\xa6'"
Jay_3085,2022-04-26 03:32:47+00:00,b'RT @ErikDavis: Notes on Sony\xe2\x80\x99s #CinemaCon presentation: \n- #AcrossTheSpiderVerse footage was the big winner. Everyone walking out is RAVING\xe2\x80\xa6'
flacoexplosivo1,2022-04-26 03:32:38+00:00,"b'RT @NYDailyNews: \xe2\x80\x9cWhen he slapped Chris, he slapped all of us,\xe2\x80\x9d Rose Rock said\n\n\xe2\x80\x9cHe really slapped me.\xe2\x80\x9d She thought she saw a staged skit w\xe2\x80\xa6'"
teresa4IDEAS,2022-04-26 03:32:19+00:00,"b""wtf?\xf0\x9f\xa4\x94\n\nWill Smith still hasn't personally apologized to Chris Rock for Oscars slap https://t.co/3UFOd49IVG via @pagesix"""
0x_5d,2022-04-26 03:32:01+00:00,b'RT @MrGalacticoXX: @ThePossessedNFT \xf0\x9f\x9a\xa8URGENT ALERT!\xf0\x9f\x9a\xa8 WE NOW KNOW THE ORIGIN OF THE OUTBREAK. IT HAPPENED AT THE OSCARS! A CERTAIN OSCAR WINN\xe2\x80\xa6'
NicolasSegreto,2022-04-26 03:31:52+00:00,b'RT @ErikDavis: Notes on Sony\xe2\x80\x99s #CinemaCon presentation: \n- #AcrossTheSpiderVerse footage was the big winner. Everyone walking out is RAVING\xe2\x80\xa6'
YourBrothaChuck,2022-04-26 03:31:41+00:00,b'RT @TheSource: Will Smith Reportedly \xe2\x80\x9cFlooded with Work Offers\xe2\x80\x9d After Oscars Ban https://t.co/0u8Cqs0S0E'
diegoboat,2022-04-26 03:31:35+00:00,b'RT @CassanovaHefner: This Slap better than the Oscars. HANDS DOWN! \xf0\x9f\x98\xae\xe2\x80\x8d\xf0\x9f\x92\xa8 https://t.co/VorceYAWmg'
totallykylez,2022-04-26 03:31:31+00:00,"b""RT @totallykylez: me realizing #TheBatman isn't going to win best visual effects at the #Oscars next year because of avatar 2: https://t.co\xe2\x80\xa6"""
sergionline1,2022-04-26 03:31:21+00:00,b'Liked on YouTube: Chris Rock KICKS Will Smith at Oscars https://t.co/9ZZQPZA7zq'
NYDailyNews,2022-04-26 03:31:03+00:00,"b'RT @NYDailyNews: \xe2\x80\x9cWhen he slapped Chris, he slapped all of us,\xe2\x80\x9d Rose Rock said\n\n\xe2\x80\x9cHe really slapped me.\xe2\x80\x9d She thought she saw a staged skit w\xe2\x80\xa6'"
SorcererLance,2022-04-26 03:30:54+00:00,b'RT @SonicMovie: See you at the Oscars.'
Shawbears761,2022-04-26 03:30:50+00:00,"b'RT @Le202nard: When asked about his reaction to the Oscars last night, Ted Cruz said without a hint of irony, ""Everybody knows if somebody\xe2\x80\xa6'"
mlasker,2022-04-26 03:30:23+00:00,b'RT @ErikDavis: Notes on Sony\xe2\x80\x99s #CinemaCon presentation: \n- #AcrossTheSpiderVerse footage was the big winner. Everyone walking out is RAVING\xe2\x80\xa6'
OtherverseG,2022-04-26 03:30:15+00:00,"b""RT @gumby4christ: Additionally, it's highly unlikely Riley never met Ghislaine, given that Riley attended the infamous 2014 Vanity Fair Osc\xe2\x80\xa6"""
NgerejaLucas,2022-04-26 03:30:11+00:00,"b'RT @wagatanzania: \xf0\x9f\xa7\xb0\xf0\x9f\x9b\xa0 Having the right tools helps us  manage work, save time, and stay on top of things.\n\n#litokata #opengreenenergy @Lithi\xe2\x80\xa6'"
mpmorales,2022-04-26 03:30:07+00:00,b'RT @ErikDavis: Notes on Sony\xe2\x80\x99s #CinemaCon presentation: \n- #AcrossTheSpiderVerse footage was the big winner. Everyone walking out is RAVING\xe2\x80\xa6'
woke_oak,2022-04-26 03:29:34+00:00,b'RT @SonicMovie: See you at the Oscars.'
samsayagni,2022-04-26 03:28:40+00:00,b'If there were meme video oscars this would win. Have to watch few times to appreciate \xf0\x9f\x98\x82 https://t.co/8f7IRoOAJU'
TreyvonButler8,2022-04-26 03:28:39+00:00,b'RT @ErikDavis: Notes on Sony\xe2\x80\x99s #CinemaCon presentation: \n- #AcrossTheSpiderVerse footage was the big winner. Everyone walking out is RAVING\xe2\x80\xa6'
unknowncoolzz22,2022-04-26 03:28:34+00:00,b'RT @ErikDavis: Notes on Sony\xe2\x80\x99s #CinemaCon presentation: \n- #AcrossTheSpiderVerse footage was the big winner. Everyone walking out is RAVING\xe2\x80\xa6'
elex_andrew,2022-04-26 03:28:33+00:00,b'RT @ErikDavis: Notes on Sony\xe2\x80\x99s #CinemaCon presentation: \n- #AcrossTheSpiderVerse footage was the big winner. Everyone walking out is RAVING\xe2\x80\xa6'
bmw4716,2022-04-26 03:28:32+00:00,"b'RT @BlackAmericaWeb: Chris Rock\xe2\x80\x99s Mom Says Will Smith Slap Felt Like He Hit Her: \xe2\x80\x9cYou Hurt My Child, You Hurt Me\xe2\x80\x9d https://t.co/JOFbfs24DC h\xe2\x80\xa6'"
renaq165,2022-04-26 03:28:28+00:00,b'RT @gibsonoma: The best thing I\xe2\x80\x99ve ever heard: Lindsay Hubbard loved the dress that Halle Berry wore to the 2002 Oscars so much that she sa\xe2\x80\xa6'
BearMon1,2022-04-26 03:28:26+00:00,b'RT @ritholtz: None of the 10 Best Picture nominees at the Oscars made the top 10 list at the U.S. box office.\n\nvia @profgalloway https://t.\xe2\x80\xa6'
UnderCrimsonAir,2022-04-26 03:28:05+00:00,"b""@pwnzore_ It's going to be a Pwn 3 sweep at the Oscars"""
EscaflowneClown,2022-04-26 03:27:53+00:00,"b'RT @AgentsFandom: #TheWomanKing star, Viola Davis has been awarded Trailblazer of the Year by @CinemaCon \n\n#TheWomanKing is a historical ep\xe2\x80\xa6'"
VideoNinjaTV,2022-04-26 03:27:45+00:00,"b""New post (Chris Rock's Mother Gives Her Unfiltered Thoughts About Will Smith In Oscars Aftermath) has been publishe\xe2\x80\xa6 https://t.co/8eWvbdDeJI"""
VideoNinjaTV,2022-04-26 03:27:39+00:00,"b""New post (Will Smith's Career Reportedly Suffers Yet Another Blow After Oscars Slap) has been published on VideoNin\xe2\x80\xa6 https://t.co/IRjFotsLpJ"""
masonmut13,2022-04-26 03:27:35+00:00,b'RT @ErikDavis: Notes on Sony\xe2\x80\x99s #CinemaCon presentation: \n- #AcrossTheSpiderVerse footage was the big winner. Everyone walking out is RAVING\xe2\x80\xa6'
MaraReinstein,2022-04-26 03:27:32+00:00,b'@ScottDMenzel Ok take it easy  \xe2\x80\x94 the 2022 Oscars were less than a month ago. :-)'
republic_glitz,2022-04-26 03:27:27+00:00,"b""Did #WillSmith travel to India for spiritual purposes post his #Oscars2022 feud? Here's all about it\n\nhttps://t.co/5UCbD736Bt"""
batknight66,2022-04-26 03:27:24+00:00,b'RT @ErikDavis: Notes on Sony\xe2\x80\x99s #CinemaCon presentation: \n- #AcrossTheSpiderVerse footage was the big winner. Everyone walking out is RAVING\xe2\x80\xa6'
SexyJairBear,2022-04-26 03:27:22+00:00,b'RT @ErikDavis: Notes on Sony\xe2\x80\x99s #CinemaCon presentation: \n- #AcrossTheSpiderVerse footage was the big winner. Everyone walking out is RAVING\xe2\x80\xa6'
nikowl,2022-04-26 03:27:17+00:00,"b""Who is the best #Oscars acting winner of 2010?\n\n\xf0\x9f\x8f\x86 Actor: Colin Firth, 'The King's Speech'\n\xf0\x9f\x8f\x86 Actress: Natalie Portma\xe2\x80\xa6 https://t.co/JnHrA3MrJL"""
andresi09,2022-04-26 03:27:13+00:00,b'RT @ErikDavis: Notes on Sony\xe2\x80\x99s #CinemaCon presentation: \n- #AcrossTheSpiderVerse footage was the big winner. Everyone walking out is RAVING\xe2\x80\xa6'
Gamerdude50002,2022-04-26 03:27:12+00:00,b'RT @ErikDavis: Notes on Sony\xe2\x80\x99s #CinemaCon presentation: \n- #AcrossTheSpiderVerse footage was the big winner. Everyone walking out is RAVING\xe2\x80\xa6'
RCDiscussion,2022-04-26 03:27:11+00:00,b'RT @ErikDavis: Notes on Sony\xe2\x80\x99s #CinemaCon presentation: \n- #AcrossTheSpiderVerse footage was the big winner. Everyone walking out is RAVING\xe2\x80\xa6'
lxx_prettymuch,2022-04-26 03:27:08+00:00,"b'RT @inlauvperry: Cancel culture really is the weirdest thing, Will Smith is cancelled for hitting Chris Rock at the Oscars but Amber Heard\xe2\x80\xa6'"
Karan91N,2022-04-26 03:27:01+00:00,b'RT @Karan91N: Gandhi 1982 a world class movie \xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\n\n#gandhi #MahatmaGandhi #benkingsley #richardattenborough #india #gujrat #delhi #Bombay  #\xe2\x80\xa6'
Vishalthakur019,2022-04-26 03:27:01+00:00,b'RT @THR: American Cinema Editors Urges Academy Members to Demand Fairness Ahead of Board\xe2\x80\x99s Oscars\xc2\xa0Postmortem https://t.co/DqA9ko1lpu'
aquarius_hun,2022-04-26 03:26:54+00:00,"b'RT @inlauvperry: Cancel culture really is the weirdest thing, Will Smith is cancelled for hitting Chris Rock at the Oscars but Amber Heard\xe2\x80\xa6'"
picklegirl4444,2022-04-26 03:26:50+00:00,b'RT @multiverseofskz: \xe2\x80\x98will smith banned from oscars for ten years\xe2\x80\x99 okay fire amber heard and give johnny depp all his roles back'
ErikDavis,2022-04-26 03:26:50+00:00,b'Notes on Sony\xe2\x80\x99s #CinemaCon presentation: \n- #AcrossTheSpiderVerse footage was the big winner. Everyone walking out\xe2\x80\xa6 https://t.co/04aXiUJ6E7'
basementaljack,2022-04-26 03:26:48+00:00,"b'It\'s weird, after today\'s news regarding EM &amp; Twitter, I\'m kind of growing nostalgic about the ""incident at the Osc\xe2\x80\xa6 https://t.co/SaLsfgPnel'"
ashleysparkle,2022-04-26 03:26:31+00:00,b'Someone died after lighting themselves on fire at the capitol to bring awareness about climate change &amp; we\xe2\x80\x99re all o\xe2\x80\xa6 https://t.co/9UKFFZqB9R'
bastardpoet,2022-04-26 03:26:19+00:00,b'disclaimer: this tweet was made BEFORE her oscars comments'
positivekeyz,2022-04-26 03:26:11+00:00,"b'RT @KrakoanG: Yeah sure a movie that has already been in cinemas for 44 days ""destroyed"" a two oscars winning global phenomenon\n(spoiler al\xe2\x80\xa6'"
skylargarlick,2022-04-26 03:26:02+00:00,b'RT @Dream: I need twitter likes:\n\nWill Smith slapped Chris Rock at Oscars'
ZenkaBlackNinja,2022-04-26 03:25:02+00:00,b'RT @CassanovaHefner: This Slap better than the Oscars. HANDS DOWN! \xf0\x9f\x98\xae\xe2\x80\x8d\xf0\x9f\x92\xa8 https://t.co/VorceYAWmg'
TheSource,2022-04-26 03:25:01+00:00,b'Will Smith Reportedly \xe2\x80\x9cFlooded with Work Offers\xe2\x80\x9d After Oscars Ban https://t.co/0u8Cqs0S0E'
floydcross0,2022-04-26 03:24:50+00:00,b'Will Smith Travels to India for Spiritual Purposes 1 Month After Oscars | https://t.co/qkNybcqeh7 https://t.co/qQFoevxE5T'
GinaLawriw,2022-04-26 03:24:42+00:00,b'Chris Rock\xe2\x80\x99s Mom Rosalie Reacts to Oscars Slap https://t.co/UlBhXzIdAj via @extratv'
HenleySecnethia,2022-04-26 03:24:13+00:00,"b'RT @FoxNews: Will Smith traveled to India to practice yoga, meditation following Oscars slap: report https://t.co/R0qB2mSXgU'"
tshequine,2022-04-26 03:23:47+00:00,"b'RT @DempseyTwo: You read that one court document, or that one local article, or that one transcript and you cry tears of anger because what\xe2\x80\xa6'"
KiddPhireman27,2022-04-26 03:23:44+00:00,b'RT @CassanovaHefner: This Slap better than the Oscars. HANDS DOWN! \xf0\x9f\x98\xae\xe2\x80\x8d\xf0\x9f\x92\xa8 https://t.co/VorceYAWmg'
tbhyoucandress,2022-04-26 03:22:44+00:00,b'This ain\xe2\x80\x99t the Oscars is it?'
b612_gonzalo,2022-04-26 03:21:51+00:00,b'RT @SonicMovie: See you at the Oscars.'
James_less,2022-04-26 03:21:43+00:00,b'RT @SonicMovie: See you at the Oscars.'
anisakhan29,2022-04-26 03:21:04+00:00,"b'RT @inlauvperry: Cancel culture really is the weirdest thing, Will Smith is cancelled for hitting Chris Rock at the Oscars but Amber Heard\xe2\x80\xa6'"
tayquack,2022-04-26 03:20:56+00:00,b'RT @SonicMovie: See you at the Oscars.'
MemoirsofJake,2022-04-26 03:20:28+00:00,b'Deserved so much more \xe2\x80\xa6 especially with that Oscars performance\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9 https://t.co/fiN0UVt0rZ'
SweetieBeepe,2022-04-26 03:19:42+00:00,"b'@scarzonreplay When it ends up being a Free Woman level of pop serveage and it becomes song of the summer, wins all\xe2\x80\xa6 https://t.co/UARh0prdzU'"
HumbertoZamoraR,2022-04-26 03:19:17+00:00,"b'RT @FoxNews: Will Smith traveled to India to practice yoga, meditation following Oscars slap: report https://t.co/R0qB2mSXgU'"
healthcare_plz,2022-04-26 03:19:08+00:00,b'@MattMcMuscles Sadly I don\xe2\x80\x99t think there\xe2\x80\x99s really a market for R rated superhero movies that aren\xe2\x80\x99t grabbing Oscars like Joker or Logan'
jerich0717,2022-04-26 03:18:57+00:00,"b""@CultureCrave @ErikDavis Can't wait for it to get snub at the Oscars since they don't appreciate animation"""
kjbmeetsworld,2022-04-26 03:18:46+00:00,b'RT @gibsonoma: The best thing I\xe2\x80\x99ve ever heard: Lindsay Hubbard loved the dress that Halle Berry wore to the 2002 Oscars so much that she sa\xe2\x80\xa6'
poptomod,2022-04-26 03:18:46+00:00,b'HA; they want diversity of AWARDS \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x99\x84\xf0\x9f\x99\x84 https://t.co/D03GZHKfxA'
KREEPYKRAWLLY,2022-04-26 03:18:28+00:00,b'RT @CassanovaHefner: This Slap better than the Oscars. HANDS DOWN! \xf0\x9f\x98\xae\xe2\x80\x8d\xf0\x9f\x92\xa8 https://t.co/VorceYAWmg'
bnsf_rr,2022-04-26 03:18:06+00:00,b'Will Smith Reemerges in India Almost a Month After the Oscars https://t.co/7BETYPMRLP via @VanityFair \nA good place\xe2\x80\xa6 https://t.co/pjvdBacV9O'
ferspeed2609,2022-04-26 03:17:53+00:00,"b'\xc2\xa1Together And United, VS The Coronavirus #Covid19 To The End! \xf0\x9f\x98\x89\xf0\x9f\x91\x8d\n\n#TheEmperorsNewGroove\n\n#Kuzco\n\n#Pacha\n\n#Kronk\xe2\x80\xa6 https://t.co/aAOTzUssfv'"
splatatouille,2022-04-26 03:17:11+00:00,b'RT @SonicMovie: See you at the Oscars.'
5_lbo,2022-04-26 03:16:58+00:00,b'My dreams could win Oscars'
NoRoutineHere,2022-04-26 03:16:56+00:00,"b""@KarenBu71292561 It tells me he's banned from the Oscars for ten years which is plenty of time for you to get over it too. \xf0\x9f\x98\x8b"""
kuilaa_,2022-04-26 03:16:49+00:00,b'I feel like this is the scene that won them the best visual effects at the Oscars https://t.co/es8hoMZlFp'
Sebannko32,2022-04-26 03:16:35+00:00,b'RT @HalleBailey: birthday behavior\xf0\x9f\x90\xac\xf0\x9f\x92\x98 #oscars https://t.co/LEcoVmX0CA'
MSonic2007,2022-04-26 03:16:14+00:00,b'RT @SonicMovie: See you at the Oscars.'
ildrewvenire,2022-04-26 03:16:03+00:00,b'RT @SonicMovie: See you at the Oscars.'
AntonioTheHedge,2022-04-26 03:15:22+00:00,b'RT @SonicMovie: See you at the Oscars.'
AndresL_1997,2022-04-26 03:15:08+00:00,b'RT @SonicMovie: See you at the Oscars.'
jisuyeonairpods,2022-04-26 03:15:05+00:00,b'RT @SonicMovie: See you at the Oscars.'
ArielPinco,2022-04-26 03:15:03+00:00,"b'""Chuck Norris has bagged a shit load of oscars\n\n#KingBibi #BlaBla'"
b1ackchaos,2022-04-26 03:14:56+00:00,"b'She been next to \xe2\x80\x9creal Hollywood\xe2\x80\x9d stars a bunch of time , look at the Oscars'"
MarjanAmbroze,2022-04-26 03:14:36+00:00,"b""@SonicMovie MARIO MOVIE JUST GOT DELAYED TILL SPRING NEXT YEAR, SONIC REALLY JUST SENT THAT MF'S ASS TF AWAY FROM T\xe2\x80\xa6 https://t.co/5UMF7psjCY"""
Pavela116,2022-04-26 03:13:57+00:00,"b'RT @DempseyTwo: You read that one court document, or that one local article, or that one transcript and you cry tears of anger because what\xe2\x80\xa6'"
reporter_radio,2022-04-26 03:13:44+00:00,b'RT @people: Will Smith Traveled to India for Spiritual Purposes One Month After Oscars Slap: Source  https://t.co/ShDtfwD8jP'
Kingjamesofweb,2022-04-26 03:13:07+00:00,b'RT @CassanovaHefner: This Slap better than the Oscars. HANDS DOWN! \xf0\x9f\x98\xae\xe2\x80\x8d\xf0\x9f\x92\xa8 https://t.co/VorceYAWmg'
999_MATT_,2022-04-26 03:12:54+00:00,b'RT @JakeActivities2: Jake Gyllenhaal getting ready for Oscars #JakeGyllenhaal #JakeG https://t.co/eJcOmvUZVM'
Gurmanp29330885,2022-04-26 03:12:44+00:00,"b'RT @KrakoanG: Yeah sure a movie that has already been in cinemas for 44 days ""destroyed"" a two oscars winning global phenomenon\n(spoiler al\xe2\x80\xa6'"
reporter_radio,2022-04-26 03:12:43+00:00,"b""RT @TMZ: Chris Rock's mom just made it clear ... when Will Smith slapped her son, it was personal. https://t.co/xFgtdGLDQr"""
andresi09,2022-04-26 03:12:42+00:00,b'RT @Variety: American Cinema Editors Call on Academy to Rethink Cut Categories Ahead of 2023\xc2\xa0Oscars https://t.co/y52Lvjmj3z'
JGSF64,2022-04-26 03:12:20+00:00,b'RT @SonicMovie: See you at the Oscars.'
MySoulRadio,2022-04-26 03:12:19+00:00,"b""https://t.co/K3Usia5cb5 News Update \n\n    Chris Rock's Mom Has A Stern Message For Will Smith After Oscars Slap\n\n -\xe2\x80\xa6 https://t.co/PQzT6NK8Ew"""
